date,close,open,high,low,volume,change_pct,daily_return,log_return,direction,abs_return,rolling_vol_5d,rolling_vol_21d,rolling_vol_5d_ann,rolling_vol_21d_ann,price_range_pct,is_trading_day,post_count,vader_compound_mean,vader_compound_std,vader_compound_sum,lm_net_mean,lm_net_std,lm_negative_mean,lm_positive_mean,lm_uncertainty_mean,lm_litigious_mean,pct_positive_vader,pct_negative_vader,pct_neutral_vader,pct_positive_lm,pct_negative_lm,pct_neutral_lm,has_sentiment,sentiment_gap_days,vader_compound_mean_lag1,vader_compound_mean_lag2,vader_compound_mean_lag3,vader_compound_mean_lag5,lm_net_mean_lag1,lm_net_mean_lag2,lm_net_mean_lag3,lm_net_mean_lag5,pct_positive_vader_lag1,pct_positive_vader_lag2,pct_positive_vader_lag3,pct_positive_vader_lag5,pct_negative_vader_lag1,pct_negative_vader_lag2,pct_negative_vader_lag3,pct_negative_vader_lag5,pct_positive_lm_lag1,pct_positive_lm_lag2,pct_positive_lm_lag3,pct_positive_lm_lag5,pct_negative_lm_lag1,pct_negative_lm_lag2,pct_negative_lm_lag3,pct_negative_lm_lag5,lm_uncertainty_mean_lag1,lm_uncertainty_mean_lag2,lm_uncertainty_mean_lag3,lm_uncertainty_mean_lag5,post_count_lag1,post_count_lag2,post_count_lag3,post_count_lag5,return_t1,return_t2,return_t3,direction_t1,abs_return_t1
2025-07-07,229.14,227.28,230.0,226.51,3420000.0,0.82%,0.0081837381203799,0.0081504329195471,1.0,0.0081837381203799,0.0126612643617766,0.0210960026519775,0.2009913407094353,0.3348886600481502,0.015355508623724,1,19.0,0.056778947368421,0.6599284418943107,1.0787999999999998,-0.0084776077676558,0.0120744003718708,1.368421052631579,0.4210526315789473,1.0526315789473684,0.0,0.5263157894736842,0.4210526315789473,0.0526315789473684,0.0,0.4210526315789473,0.5789473684210527,True,0,0.740276923076923,0.6453090909090909,0.5207999999999999,0.26955,0.0016586209071145,0.0043823705206278,0.0,-0.0009548959338659,0.9230769230769232,0.8181818181818182,0.6666666666666666,0.5,0.0769230769230769,0.0,0.0,0.25,0.4615384615384615,0.2727272727272727,0.0,0.25,0.2307692307692307,0.0909090909090909,0.0,0.375,1.1538461538461535,0.4545454545454545,0.6666666666666666,1.125,13.0,11.0,3.0,8.0,0.0004363192180569,-0.005336145277963,-0.0061587384531532,1.0,0.0004364144191324
2025-07-08,229.24,229.5,231.55,227.51,4160000.0,0.04%,0.0004364144191324,0.0004363192180569,1.0,0.0004364144191324,0.0130404681205735,0.0209047651664139,0.2070110137614208,0.3318528590792229,0.01760348583878,1,11.0,0.8724,0.1263506311816446,9.5964,0.0024441468947634,0.0114300139359519,1.818181818181818,1.6363636363636365,1.0,0.0909090909090909,1.0,0.0,0.0,0.3636363636363636,0.1818181818181818,0.4545454545454545,True,0,0.056778947368421,0.740276923076923,0.6453090909090909,0.7078363636363636,-0.0084776077676558,0.0016586209071145,0.0043823705206278,0.0055476028292082,0.5263157894736842,0.9230769230769232,0.8181818181818182,0.9090909090909092,0.4210526315789473,0.0769230769230769,0.0,0.0909090909090909,0.0,0.4615384615384615,0.2727272727272727,0.4545454545454545,0.4210526315789473,0.2307692307692307,0.0909090909090909,0.2727272727272727,1.0526315789473684,1.1538461538461535,0.4545454545454545,1.181818181818182,19.0,13.0,11.0,11.0,-0.005336145277963,-0.0061587384531532,0.0055884504422593,0.0,0.005321933344966
2025-07-09,228.02,228.99,230.0,225.06,7170000.0,-0.53%,-0.005321933344966,-0.005336145277963,0.0,0.005321933344966,0.0141516412923709,0.0210030608088105,0.224650341018038,0.3334132540276787,0.0215729944539062,1,9.0,0.6405333333333334,0.3442598727705568,5.7648,0.0020432441249744,0.0190839202412832,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.0,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,True,0,0.8724,0.056778947368421,0.740276923076923,0.5207999999999999,0.0024441468947634,-0.0084776077676558,0.0016586209071145,0.0,1.0,0.5263157894736842,0.9230769230769232,0.6666666666666666,0.0,0.4210526315789473,0.0769230769230769,0.0,0.3636363636363636,0.0,0.4615384615384615,0.0,0.1818181818181818,0.4210526315789473,0.2307692307692307,0.0,1.0,1.0526315789473684,1.1538461538461535,0.6666666666666666,11.0,19.0,13.0,3.0,-0.0061587384531532,0.0055884504422593,0.0055884504422593,0.0,0.0061398122971669
2025-07-10,226.62,228.02,228.09,225.8,2900000.0,-0.61%,-0.0061398122971669,-0.0061587384531532,0.0,0.0061398122971669,0.0065658529134148,0.0206116028020076,0.1042296837235477,0.3271990508193262,0.0100429786860801,1,8.0,0.5986875,0.5968749652206422,4.7895,0.0038451769312953,0.0103724694851414,0.75,1.5,0.875,0.25,0.875,0.125,0.0,0.5,0.125,0.375,True,0,0.6405333333333334,0.8724,0.056778947368421,0.6453090909090909,0.0020432441249744,0.0024441468947634,-0.0084776077676558,0.0043823705206278,0.8888888888888888,1.0,0.5263157894736842,0.8181818181818182,0.0,0.0,0.4210526315789473,0.0,0.2222222222222222,0.3636363636363636,0.0,0.2727272727272727,0.3333333333333333,0.1818181818181818,0.4210526315789473,0.0909090909090909,0.7777777777777778,1.0,1.0526315789473684,0.4545454545454545,9.0,11.0,19.0,11.0,0.0055884504422593,0.0055884504422593,0.0055884504422593,1.0,0.0056040949607272
2025-07-11,227.89,227.05,229.01,226.1,2760000.0,0.56%,0.0056040949607272,0.0055884504422593,1.0,0.0056040949607272,0.0063800155469507,0.0202149663844092,0.1012796069877451,0.3209026428880644,0.0128165602290244,1,8.0,0.6969625,0.251585611316364,5.5757,0.0041975404609463,0.0110524478903046,0.75,1.0,1.125,0.25,1.0,0.0,0.0,0.5,0.25,0.25,True,0,0.5986875,0.6405333333333334,0.8724,0.740276923076923,0.0038451769312953,0.0020432441249744,0.0024441468947634,0.0016586209071145,0.875,0.8888888888888888,1.0,0.9230769230769232,0.125,0.0,0.0,0.0769230769230769,0.5,0.2222222222222222,0.3636363636363636,0.4615384615384615,0.125,0.3333333333333333,0.1818181818181818,0.2307692307692307,0.875,0.7777777777777778,1.0,1.1538461538461535,8.0,9.0,11.0,13.0,0.0055884504422593,0.0055884504422593,-0.0034285747871778,1.0,0.0056040949607272
2025-07-12,227.89,227.05,229.01,226.1,2760000.0,0.56%,0.0056040949607272,0.0055884504422593,1.0,0.0056040949607272,0.0063800155469507,0.0202149663844092,0.1012796069877451,0.3209026428880644,0.0128165602290244,0,6.0,0.6713999999999999,0.3978391785633989,4.0284,0.002438331573265,0.0138398802314285,1.8333333333333333,1.5,1.8333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0.6969625,0.5986875,0.6405333333333334,0.056778947368421,0.0041975404609463,0.0038451769312953,0.0020432441249744,-0.0084776077676558,1.0,0.875,0.8888888888888888,0.5263157894736842,0.0,0.125,0.0,0.4210526315789473,0.5,0.5,0.2222222222222222,0.0,0.25,0.125,0.3333333333333333,0.4210526315789473,1.125,0.875,0.7777777777777778,1.0526315789473684,8.0,8.0,9.0,19.0,0.0055884504422593,-0.0034285747871778,-0.0118706270550787,1.0,0.0056040949607272
2025-07-13,227.89,227.05,229.01,226.1,2760000.0,0.56%,0.0056040949607272,0.0055884504422593,1.0,0.0056040949607272,0.0063800155469507,0.0202149663844092,0.1012796069877451,0.3209026428880644,0.0128165602290244,0,7.0,0.658,0.4711522436184154,4.606,0.0057353136295271,0.0124428960249883,1.0,1.1428571428571428,1.4285714285714286,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,True,0,0.6713999999999999,0.6969625,0.5986875,0.8724,0.002438331573265,0.0041975404609463,0.0038451769312953,0.0024441468947634,0.8333333333333334,1.0,0.875,1.0,0.1666666666666666,0.0,0.125,0.0,0.3333333333333333,0.5,0.5,0.3636363636363636,0.3333333333333333,0.25,0.125,0.1818181818181818,1.8333333333333333,1.125,0.875,1.0,6.0,8.0,8.0,11.0,-0.0034285747871778,-0.0118706270550787,-0.0002673796807373,0.0,0.0034227039361094
2025-07-14,227.11,228.84,229.2,226.0,2390000.0,-0.34%,-0.0034227039361094,-0.0034285747871778,0.0,0.0034227039361094,0.0048410600843342,0.0198341408372802,0.0768494463904184,0.3148572247444441,0.0139835693060653,1,7.0,0.8315428571428571,0.1243920396320018,5.8208,0.0025016705715967,0.0170942706871493,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2857142857142857,1.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,True,0,0.658,0.6713999999999999,0.6969625,0.6405333333333334,0.0057353136295271,0.002438331573265,0.0041975404609463,0.0020432441249744,0.8571428571428571,0.8333333333333334,1.0,0.8888888888888888,0.1428571428571428,0.1666666666666666,0.0,0.0,0.4285714285714285,0.3333333333333333,0.5,0.2222222222222222,0.1428571428571428,0.3333333333333333,0.25,0.3333333333333333,1.4285714285714286,1.8333333333333333,1.125,0.7777777777777778,7.0,6.0,8.0,9.0,-0.0118706270550787,-0.0002673796807373,0.0036036075032986,0.0,0.011800449121571
2025-07-15,224.43,227.5,228.0,224.0,2300000.0,-1.18%,-0.011800449121571,-0.0118706270550787,0.0,0.011800449121571,0.0063317928660982,0.0197730464921471,0.1005140956612138,0.3138873820820358,0.0175824175824175,1,3.0,0.5058333333333334,0.4886216566356154,1.5175,-0.0178554099951479,0.0427762719705602,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0.8315428571428571,0.658,0.6713999999999999,0.5986875,0.0025016705715967,0.0057353136295271,0.002438331573265,0.0038451769312953,1.0,0.8571428571428571,0.8333333333333334,0.875,0.0,0.1428571428571428,0.1666666666666666,0.125,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.5,0.4285714285714285,0.1428571428571428,0.3333333333333333,0.125,0.4285714285714285,1.4285714285714286,1.8333333333333333,0.875,7.0,7.0,6.0,8.0,-0.0002673796807373,0.0036036075032986,-0.0084734931469178,0.0,0.0002673439379762
2025-07-16,224.37,223.8,226.0,222.85,2360000.0,-0.03%,-0.0002673439379762,-0.0002673796807373,0.0,0.0002673439379762,0.0065157411254376,0.0197676281962146,0.1034341837511045,0.313801369300633,0.0140750670241287,1,10.0,0.7090099999999999,0.4684068659948433,7.0901,0.0008173719135561,0.0098342426015278,0.7,0.8,0.7,0.1,0.9,0.1,0.0,0.4,0.3,0.3,True,0,0.5058333333333334,0.8315428571428571,0.658,0.6969625,-0.0178554099951479,0.0025016705715967,0.0057353136295271,0.0041975404609463,0.6666666666666666,1.0,0.8571428571428571,1.0,0.0,0.0,0.1428571428571428,0.0,0.3333333333333333,0.4285714285714285,0.4285714285714285,0.5,0.3333333333333333,0.4285714285714285,0.1428571428571428,0.25,0.3333333333333333,0.4285714285714285,1.4285714285714286,1.125,3.0,7.0,7.0,8.0,0.0036036075032986,-0.0084734931469178,-0.0084734931469178,1.0,0.0036101083032491
2025-07-17,225.18,224.8,227.98,224.1,3410000.0,0.36%,0.0036101083032491,0.0036036075032986,1.0,0.0036101083032491,0.0068707397502242,0.0193931405655751,0.1090696122128363,0.3078565624621824,0.0172597864768683,1,6.0,0.2401833333333333,0.5951989530120719,1.4411,0.0048492819304597,0.0194013581754982,1.1666666666666667,1.0,1.1666666666666667,0.0,0.8333333333333334,0.1666666666666666,0.0,0.5,0.3333333333333333,0.1666666666666666,True,0,0.7090099999999999,0.5058333333333334,0.8315428571428571,0.6713999999999999,0.0008173719135561,-0.0178554099951479,0.0025016705715967,0.002438331573265,0.9,0.6666666666666666,1.0,0.8333333333333334,0.1,0.0,0.0,0.1666666666666666,0.4,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.3,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.7,0.3333333333333333,0.4285714285714285,1.8333333333333333,10.0,3.0,7.0,6.0,-0.0084734931469178,-0.0084734931469178,-0.0084734931469178,0.0,0.0084376942890133
2025-07-18,223.28,226.0,228.1,223.0,2840000.0,-0.84%,-0.0084376942890133,-0.0084734931469178,0.0,0.0084376942890133,0.0062047288164746,0.0195244803836204,0.0984970164059283,0.3099415174369118,0.0225663716814159,1,9.0,0.7882333333333333,0.2091896507956357,7.0941,0.0107932371766354,0.0294957808992047,1.1111111111111112,1.4444444444444444,1.0,0.2222222222222222,1.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,True,0,0.2401833333333333,0.7090099999999999,0.5058333333333334,0.658,0.0048492819304597,0.0008173719135561,-0.0178554099951479,0.0057353136295271,0.8333333333333334,0.9,0.6666666666666666,0.8571428571428571,0.1666666666666666,0.1,0.0,0.1428571428571428,0.5,0.4,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.3,0.3333333333333333,0.1428571428571428,1.1666666666666667,0.7,0.3333333333333333,1.4285714285714286,6.0,10.0,3.0,7.0,-0.0084734931469178,-0.0084734931469178,-0.0094497395808527,0.0,0.0084376942890133
2025-07-19,223.28,226.0,228.1,223.0,2840000.0,-0.84%,-0.0084376942890133,-0.0084734931469178,0.0,0.0084376942890133,0.0062047288164746,0.0195244803836204,0.0984970164059283,0.3099415174369118,0.0225663716814159,0,4.0,-0.148925,0.8588019848408983,-0.5957,0.0008225645322419,0.0057000821837323,1.75,1.5,3.0,0.0,0.25,0.5,0.25,0.25,0.5,0.25,True,0,0.7882333333333333,0.2401833333333333,0.7090099999999999,0.8315428571428571,0.0107932371766354,0.0048492819304597,0.0008173719135561,0.0025016705715967,1.0,0.8333333333333334,0.9,1.0,0.0,0.1666666666666666,0.1,0.0,0.4444444444444444,0.5,0.4,0.4285714285714285,0.2222222222222222,0.3333333333333333,0.3,0.4285714285714285,1.0,1.1666666666666667,0.7,0.4285714285714285,9.0,6.0,10.0,7.0,-0.0084734931469178,-0.0094497395808527,0.0243418820636251,0.0,0.0084376942890133
2025-07-20,223.28,226.0,228.1,223.0,2840000.0,-0.84%,-0.0084376942890133,-0.0084734931469178,0.0,0.0084376942890133,0.0062047288164746,0.0195244803836204,0.0984970164059283,0.3099415174369118,0.0225663716814159,0,6.0,0.7244,0.377998984125619,4.3464,0.0401154546647589,0.0539638239575104,0.3333333333333333,2.1666666666666665,1.3333333333333333,0.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,0.0,0.1666666666666666,True,0,-0.148925,0.7882333333333333,0.2401833333333333,0.5058333333333334,0.0008225645322419,0.0107932371766354,0.0048492819304597,-0.0178554099951479,0.25,1.0,0.8333333333333334,0.6666666666666666,0.5,0.0,0.1666666666666666,0.0,0.25,0.4444444444444444,0.5,0.3333333333333333,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,3.0,1.0,1.1666666666666667,0.3333333333333333,4.0,9.0,6.0,3.0,-0.0094497395808527,0.0243418820636251,-0.0017665508281738,0.0,0.0094052310999641
2025-07-21,221.18,223.28,223.99,220.99,2490000.0,-0.94%,-0.0094052310999641,-0.0094497395808527,0.0,0.0094052310999641,0.0066156192469002,0.0196698644906647,0.1050196997759424,0.3122494185878353,0.0134360444285202,1,7.0,0.3734857142857142,0.5222527626496944,2.6144,-0.0065116061180989,0.0115258750005741,0.5714285714285714,0.0,0.7142857142857143,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.7142857142857143,True,0,0.7244,-0.148925,0.7882333333333333,0.7090099999999999,0.0401154546647589,0.0008225645322419,0.0107932371766354,0.0008173719135561,0.8333333333333334,0.25,1.0,0.9,0.0,0.5,0.0,0.1,0.8333333333333334,0.25,0.4444444444444444,0.4,0.0,0.5,0.2222222222222222,0.3,1.3333333333333333,3.0,1.0,0.7,6.0,4.0,9.0,10.0,0.0243418820636251,-0.0017665508281738,-0.0039861865166351,1.0,0.0246405642463152
2025-07-22,226.63,222.0,229.0,221.01,6600000.0,2.46%,0.0246405642463152,0.0243418820636251,1.0,0.0246405642463152,0.0136716023193384,0.0176790403705649,0.2170299585644599,0.2806460654327161,0.035990990990991,1,,,,,,,,,,,,,,,,,False,1,0.3734857142857142,0.7244,-0.148925,0.2401833333333333,-0.0065116061180989,0.0401154546647589,0.0008225645322419,0.0048492819304597,0.7142857142857143,0.8333333333333334,0.25,0.8333333333333334,0.1428571428571428,0.0,0.5,0.1666666666666666,0.0,0.8333333333333334,0.25,0.5,0.2857142857142857,0.0,0.5,0.3333333333333333,0.7142857142857143,1.3333333333333333,3.0,1.1666666666666667,7.0,6.0,4.0,6.0,-0.0017665508281738,-0.0039861865166351,0.0025706955031006,0.0,0.0017649913956669
2025-07-23,226.23,228.4,231.0,225.52,4490000.0,-0.18%,-0.0017649913956669,-0.0017665508281738,0.0,0.0017649913956669,0.0137486384705415,0.010534087442249,0.2182528695527303,0.1672234539671961,0.0239929947460595,1,15.0,0.71276,0.3308525044703239,10.6914,0.0035783021389157,0.0205461798325112,1.2,1.2,1.7333333333333334,0.2,0.9333333333333332,0.0666666666666666,0.0,0.2666666666666666,0.3333333333333333,0.4,True,0,,0.3734857142857142,0.7244,0.7882333333333333,,-0.0065116061180989,0.0401154546647589,0.0107932371766354,,0.7142857142857143,0.8333333333333334,1.0,,0.1428571428571428,0.0,0.0,,0.0,0.8333333333333334,0.4444444444444444,,0.2857142857142857,0.0,0.2222222222222222,,0.7142857142857143,1.3333333333333333,1.0,,7.0,6.0,9.0,-0.0039861865166351,0.0025706955031006,0.0025706955031006,0.0,0.0039782522211907
2025-07-24,225.33,227.0,228.7,225.0,1880000.0,-0.40%,-0.0039782522211907,-0.0039861865166351,0.0,0.0039782522211907,0.0138973611134827,0.010596343618652,0.2206137683180109,0.1682117401292381,0.0162995594713655,1,8.0,0.4290625,0.4151061996215976,3.4325,0.0030361378422336,0.0110217956683679,0.625,1.0,1.5,0.125,0.75,0.125,0.125,0.25,0.25,0.5,True,0,0.71276,,0.3734857142857142,-0.148925,0.0035783021389157,,-0.0065116061180989,0.0008225645322419,0.9333333333333332,,0.7142857142857143,0.25,0.0666666666666666,,0.1428571428571428,0.5,0.2666666666666666,,0.0,0.25,0.3333333333333333,,0.2857142857142857,0.5,1.7333333333333334,,0.7142857142857143,3.0,15.0,,7.0,4.0,0.0025706955031006,0.0025706955031006,0.0025706955031006,1.0,0.0025740025740024
2025-07-25,225.91,225.33,226.98,224.23,2020000.0,0.26%,0.0025740025740024,0.0025706955031006,1.0,0.0025740025740024,0.0130385809166888,0.0105542232016137,0.2069810553285074,0.1675430992376273,0.0122043225491501,1,11.0,0.637490909090909,0.3421528005279087,7.0124,-0.0089647499864197,0.02949394749483,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.0909090909090909,0.9090909090909092,0.0,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.3636363636363636,True,0,0.4290625,0.71276,,0.7244,0.0030361378422336,0.0035783021389157,,0.0401154546647589,0.75,0.9333333333333332,,0.8333333333333334,0.125,0.0666666666666666,,0.0,0.25,0.2666666666666666,,0.8333333333333334,0.25,0.3333333333333333,,0.0,1.5,1.7333333333333334,,1.3333333333333333,8.0,15.0,,6.0,0.0025706955031006,0.0025706955031006,0.0053858509141939,1.0,0.0025740025740024
2025-07-26,225.91,225.33,226.98,224.23,2020000.0,0.26%,0.0025740025740024,0.0025706955031006,1.0,0.0025740025740024,0.0130385809166888,0.0105542232016137,0.2069810553285074,0.1675430992376273,0.0122043225491501,0,9.0,0.7051555555555555,0.5340972011514176,6.3464,0.0148612830997071,0.0472323976694739,1.2222222222222223,1.5555555555555556,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0.637490909090909,0.4290625,0.71276,0.3734857142857142,-0.0089647499864197,0.0030361378422336,0.0035783021389157,-0.0065116061180989,0.9090909090909092,0.75,0.9333333333333332,0.7142857142857143,0.0,0.125,0.0666666666666666,0.1428571428571428,0.1818181818181818,0.25,0.2666666666666666,0.0,0.4545454545454545,0.25,0.3333333333333333,0.2857142857142857,0.6363636363636364,1.5,1.7333333333333334,0.7142857142857143,11.0,8.0,15.0,7.0,0.0025706955031006,0.0053858509141939,-0.0136979334416933,1.0,0.0025740025740024
2025-07-27,225.91,225.33,226.98,224.23,2020000.0,0.26%,0.0025740025740024,0.0025706955031006,1.0,0.0025740025740024,0.0130385809166888,0.0105542232016137,0.2069810553285074,0.1675430992376273,0.0122043225491501,0,9.0,0.8893666666666667,0.1037243823794579,8.0043,0.0186744076733241,0.0105695331458821,0.3333333333333333,2.4444444444444446,1.1111111111111112,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,True,0,0.7051555555555555,0.637490909090909,0.4290625,,0.0148612830997071,-0.0089647499864197,0.0030361378422336,,0.8888888888888888,0.9090909090909092,0.75,,0.1111111111111111,0.0,0.125,,0.3333333333333333,0.1818181818181818,0.25,,0.3333333333333333,0.4545454545454545,0.25,,0.6666666666666666,0.6363636363636364,1.5,,9.0,11.0,8.0,,0.0053858509141939,-0.0136979334416933,0.0032975387484896,1.0,0.0054003806825726
2025-07-28,227.13,227.1,229.1,223.51,9300000.0,0.54%,0.0054003806825726,0.0053858509141939,1.0,0.0054003806825726,0.0112496525394583,0.009947398195297,0.1785826977317588,0.1579100509013322,0.0246147071774548,1,9.0,0.633311111111111,0.5093071751027185,5.6998,-0.0019919620964917,0.0108459314976823,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,True,0,0.8893666666666667,0.7051555555555555,0.637490909090909,0.71276,0.0186744076733241,0.0148612830997071,-0.0089647499864197,0.0035783021389157,1.0,0.8888888888888888,0.9090909090909092,0.9333333333333332,0.0,0.1111111111111111,0.0,0.0666666666666666,1.0,0.3333333333333333,0.1818181818181818,0.2666666666666666,0.0,0.3333333333333333,0.4545454545454545,0.3333333333333333,1.1111111111111112,0.6666666666666666,0.6363636363636364,1.7333333333333334,9.0,9.0,11.0,15.0,-0.0136979334416933,0.0032975387484896,0.0359592250095445,0.0,0.0136045436534143
2025-07-29,224.04,226.99,227.48,222.05,1830000.0,-1.36%,-0.0136045436534143,-0.0136979334416933,0.0,0.0136045436534143,0.007345690093238,0.0104409863343004,0.1166092151691529,0.1657455196966966,0.0239217586677826,1,6.0,0.4872833333333333,0.6350942084971856,2.9237,0.0037733462387468,0.0186356570802827,1.8333333333333333,1.6666666666666667,1.0,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.1666666666666666,True,0,0.633311111111111,0.8893666666666667,0.7051555555555555,0.4290625,-0.0019919620964917,0.0186744076733241,0.0148612830997071,0.0030361378422336,0.8888888888888888,1.0,0.8888888888888888,0.75,0.1111111111111111,0.0,0.1111111111111111,0.125,0.1111111111111111,1.0,0.3333333333333333,0.25,0.2222222222222222,0.0,0.3333333333333333,0.25,0.5555555555555556,1.1111111111111112,0.6666666666666666,1.5,9.0,9.0,9.0,8.0,0.0032975387484896,0.0359592250095445,0.0928061793241372,1.0,0.0033029816104268
2025-07-30,224.78,223.4,226.0,223.4,1480000.0,0.33%,0.0033029816104268,0.0032975387484896,1.0,0.0033029816104268,0.0077740533389788,0.010421377439798,0.1234092708833356,0.1654342381466683,0.0116383169203222,1,15.0,0.6464333333333333,0.3915929166634049,9.6965,0.0131752554957767,0.052736245314406,1.6,1.4666666666666666,1.2666666666666666,0.2,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.4666666666666667,0.3333333333333333,0.2,True,0,0.4872833333333333,0.633311111111111,0.8893666666666667,0.637490909090909,0.0037733462387468,-0.0019919620964917,0.0186744076733241,-0.0089647499864197,0.6666666666666666,0.8888888888888888,1.0,0.9090909090909092,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5,0.1111111111111111,1.0,0.1818181818181818,0.3333333333333333,0.2222222222222222,0.0,0.4545454545454545,1.0,0.5555555555555556,1.1111111111111112,0.6363636363636364,6.0,9.0,9.0,11.0,0.0359592250095445,0.0928061793241372,0.0928061793241372,1.0,0.0366135777204377
2025-07-31,233.01,228.0,238.0,228.0,24210000.0,3.66%,0.0366135777204377,0.0359592250095445,1.0,0.0366135777204377,0.018045309470732,0.0129321360258787,0.2864604071445342,0.2052912950720064,0.043859649122807,1,6.0,0.26505,0.6139138172414756,1.5903,0.0020580130615341,0.0188006791229991,1.0,0.8333333333333334,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.5,0.3333333333333333,True,0,0.6464333333333333,0.4872833333333333,0.633311111111111,0.7051555555555555,0.0131752554957767,0.0037733462387468,-0.0019919620964917,0.0148612830997071,0.8666666666666667,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.0666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4666666666666667,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.2666666666666666,1.0,0.5555555555555556,0.6666666666666666,15.0,6.0,9.0,9.0,0.0928061793241372,0.0928061793241372,0.0928061793241372,1.0,0.0972490451053602
2025-08-01,255.67,233.45,256.31,231.01,37050000.0,9.72%,0.0972490451053602,0.0928061793241372,1.0,0.0972490451053602,0.0420437635650858,0.0231645199913589,0.6674240554464941,0.3677253548239186,0.1083743842364532,1,3.0,0.8787333333333334,0.1292592098588465,2.6362,-0.0012709003534691,0.0226628078770806,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,True,0,0.26505,0.6464333333333333,0.4872833333333333,0.8893666666666667,0.0020580130615341,0.0131752554957767,0.0037733462387468,0.0186744076733241,0.6666666666666666,0.8666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.4666666666666667,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.2666666666666666,1.0,1.1111111111111112,6.0,15.0,6.0,9.0,0.0928061793241372,0.0928061793241372,0.0176398766515269,1.0,0.0972490451053602
2025-08-02,255.67,233.45,256.31,231.01,37050000.0,9.72%,0.0972490451053602,0.0928061793241372,1.0,0.0972490451053602,0.0420437635650858,0.0231645199913589,0.6674240554464941,0.3677253548239186,0.1083743842364532,0,4.0,0.279875,0.2919480818570316,1.1195000000000002,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,1.0,True,0,0.8787333333333334,0.26505,0.6464333333333333,0.633311111111111,-0.0012709003534691,0.0020580130615341,0.0131752554957767,-0.0019919620964917,1.0,0.6666666666666666,0.8666666666666667,0.8888888888888888,0.0,0.3333333333333333,0.0666666666666666,0.1111111111111111,0.6666666666666666,0.1666666666666666,0.4666666666666667,0.1111111111111111,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.5,1.2666666666666666,0.5555555555555556,3.0,6.0,15.0,9.0,0.0928061793241372,0.0176398766515269,-0.0041589708746652,1.0,0.0972490451053602
