date,post_count,vader_compound_mean,vader_compound_std,vader_compound_sum,lm_net_mean,lm_net_std,lm_negative_mean,lm_positive_mean,lm_uncertainty_mean,lm_litigious_mean,pct_positive_vader,pct_negative_vader,pct_neutral_vader,pct_positive_lm,pct_negative_lm,pct_neutral_lm
2025-06-17,7,0.0033714285714285886,0.6858169112192303,0.02360000000000012,-0.012979566307047883,0.012415918190427951,1.2857142857142858,0.42857142857142855,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.2857142857142857
2025-06-18,5,0.8428599999999999,0.17650857769524964,4.2143,0.008494208494208493,0.007675641421582646,0.2,1.2,0.8,0.0,1.0,0.0,0.0,0.8,0.0,0.2
2025-06-19,8,0.7539375,0.38384633062687246,6.0315,0.016469323129043312,0.017773420572547268,0.125,1.25,0.375,0.0,0.875,0.125,0.0,0.625,0.0,0.375
2025-06-20,7,0.5108857142857143,0.6536200232259602,3.5762,-0.004884856241347113,0.025326665461047646,2.2857142857142856,1.4285714285714286,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855
2025-06-21,4,0.5484249999999999,0.5004482948650473,2.1936999999999998,0.013383236911700434,0.017944377579111152,0.25,1.25,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.0
2025-06-22,14,0.3628,0.5875769802266829,5.0792,8.187965240319816e-05,0.022915816866639956,1.0714285714285714,0.7142857142857143,0.6428571428571429,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
2025-06-23,11,0.7052,0.32549503529239887,7.7572,0.010277128018410395,0.026690203780282862,1.0909090909090908,1.3636363636363635,1.4545454545454546,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.45454545454545453
2025-06-24,10,0.48846999999999996,0.719897086858022,4.8847,0.010414729400824762,0.028070209762737285,1.2,1.4,0.6,1.2,0.7,0.2,0.1,0.6,0.2,0.2
2025-06-25,12,0.575125,0.48081822330651774,6.9015,0.0016735068266178269,0.015569154670803532,0.9166666666666666,1.0,0.5833333333333334,0.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.25
2025-06-26,2,-0.44725,0.6325070157713667,-0.8945,-0.012345679012345678,0.017459426695964134,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
2025-06-27,6,0.2399,0.680945892123596,1.4394,-0.0064026792750197,0.01130320758457215,1.5,0.8333333333333334,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666
2025-06-28,2,0.8033,0.05416437943888954,1.6066,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2025-06-29,10,0.6507400000000001,0.44956491856015635,6.5074000000000005,-0.004728624909217617,0.0183551583992769,1.7,1.2,1.5,0.0,0.9,0.1,0.0,0.3,0.5,0.2
2025-06-30,9,0.5773,0.6362603692671736,5.1957,-0.007676626804225151,0.03187334580305444,2.3333333333333335,2.2222222222222223,1.6666666666666667,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111
2025-07-01,11,0.38993636363636364,0.3481809566094254,4.2893,0.006705013139633323,0.055373856479666785,1.0909090909090908,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.18181818181818182
2025-07-02,8,0.26955,0.6341029682044662,2.1564,-0.0009548959338659454,0.015139685799235114,1.25,1.375,1.125,0.0,0.5,0.25,0.25,0.25,0.375,0.375
2025-07-03,11,0.7078363636363636,0.37170562619558845,7.7862,0.005547602829208212,0.016853086485084524,1.4545454545454546,1.4545454545454546,1.1818181818181819,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.2727272727272727,0.2727272727272727
2025-07-04,3,0.5207999999999999,0.4671046242545668,1.5623999999999998,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0
2025-07-05,11,0.6453090909090909,0.3800048827437496,7.0984,0.004382370520627829,0.009400923089264072,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.6363636363636364
2025-07-06,13,0.740276923076923,0.4347567560407508,9.6236,0.0016586209071145336,0.037374561221796464,1.0,1.3846153846153846,1.1538461538461537,0.23076923076923078,0.9230769230769231,0.07692307692307693,0.0,0.46153846153846156,0.23076923076923078,0.3076923076923077
2025-07-07,19,0.05677894736842104,0.6599284418943107,1.0787999999999998,-0.008477607767655802,0.012074400371870832,1.368421052631579,0.42105263157894735,1.0526315789473684,0.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.0,0.42105263157894735,0.5789473684210527
2025-07-08,11,0.8724,0.12635063118164466,9.5964,0.0024441468947634893,0.011430013935951984,1.8181818181818181,1.6363636363636365,1.0,0.09090909090909091,1.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.45454545454545453
2025-07-09,9,0.6405333333333334,0.34425987277055686,5.7648,0.0020432441249744696,0.01908392024128329,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.0,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444
2025-07-10,8,0.5986875,0.5968749652206422,4.7895,0.003845176931295306,0.010372469485141426,0.75,1.5,0.875,0.25,0.875,0.125,0.0,0.5,0.125,0.375
2025-07-11,8,0.6969625,0.251585611316364,5.5757,0.0041975404609463545,0.01105244789030464,0.75,1.0,1.125,0.25,1.0,0.0,0.0,0.5,0.25,0.25
2025-07-12,6,0.6713999999999999,0.39783917856339895,4.0283999999999995,0.002438331573265099,0.013839880231428594,1.8333333333333333,1.5,1.8333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-07-13,7,0.658,0.4711522436184154,4.606,0.005735313629527191,0.012442896024988371,1.0,1.1428571428571428,1.4285714285714286,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855
2025-07-14,7,0.8315428571428571,0.12439203963200185,5.8208,0.002501670571596722,0.017094270687149315,1.1428571428571428,0.7142857142857143,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
2025-07-15,3,0.5058333333333334,0.48862165663561546,1.5175,-0.017855409995147984,0.042776271970560255,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-07-16,10,0.7090099999999999,0.4684068659948433,7.0901,0.0008173719135561537,0.009834242601527866,0.7,0.8,0.7,0.1,0.9,0.1,0.0,0.4,0.3,0.3
2025-07-17,6,0.24018333333333333,0.5951989530120719,1.4411,0.0048492819304597375,0.019401358175498297,1.1666666666666667,1.0,1.1666666666666667,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666
2025-07-18,9,0.7882333333333333,0.2091896507956357,7.0941,0.010793237176635427,0.02949578089920478,1.1111111111111112,1.4444444444444444,1.0,0.2222222222222222,1.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333
2025-07-19,4,-0.148925,0.8588019848408983,-0.5957,0.0008225645322419514,0.005700082183732337,1.75,1.5,3.0,0.0,0.25,0.5,0.25,0.25,0.5,0.25
2025-07-20,6,0.7244,0.37799898412561905,4.3464,0.04011545466475896,0.05396382395751047,0.3333333333333333,2.1666666666666665,1.3333333333333333,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666
2025-07-21,7,0.37348571428571425,0.5222527626496944,2.6144,-0.006511606118098986,0.011525875000574148,0.5714285714285714,0.0,0.7142857142857143,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.7142857142857143
2025-07-23,15,0.71276,0.3308525044703239,10.6914,0.003578302138915772,0.020546179832511273,1.2,1.2,1.7333333333333334,0.2,0.9333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.3333333333333333,0.4
2025-07-24,8,0.4290625,0.41510619962159767,3.4325,0.003036137842233668,0.011021795668367931,0.625,1.0,1.5,0.125,0.75,0.125,0.125,0.25,0.25,0.5
2025-07-25,11,0.637490909090909,0.34215280052790875,7.0123999999999995,-0.008964749986419713,0.029493947494830038,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.36363636363636365
2025-07-26,9,0.7051555555555555,0.5340972011514176,6.3464,0.014861283099707126,0.047232397669473986,1.2222222222222223,1.5555555555555556,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-07-27,9,0.8893666666666667,0.10372438237945791,8.0043,0.01867440767332413,0.010569533145882161,0.3333333333333333,2.4444444444444446,1.1111111111111112,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0
2025-07-28,9,0.633311111111111,0.5093071751027185,5.6998,-0.0019919620964917134,0.010845931497682393,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666
2025-07-29,6,0.48728333333333335,0.6350942084971856,2.9237,0.0037733462387468403,0.018635657080282773,1.8333333333333333,1.6666666666666667,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.16666666666666666
2025-07-30,15,0.6464333333333333,0.39159291666340496,9.6965,0.013175255495776748,0.05273624531440608,1.6,1.4666666666666666,1.2666666666666666,0.2,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.2
2025-07-31,6,0.26505,0.6139138172414756,1.5903,0.0020580130615341884,0.018800679122999184,1.0,0.8333333333333334,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.5,0.3333333333333333
2025-08-01,3,0.8787333333333334,0.12925920985884656,2.6362,-0.0012709003534691603,0.022662807877080623,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2025-08-02,4,0.27987500000000004,0.2919480818570316,1.1195000000000002,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,1.0
2025-08-03,6,0.7393333333333333,0.32259848522066353,4.436,0.0059536277854250206,0.006590697813039477,0.5,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
2025-08-04,6,0.3497166666666667,0.19795241263158847,2.0983,0.0030880930020774637,0.011209647479070307,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-08-05,11,0.4814454545454545,0.4574090015809404,5.2959,-0.0019058873225539891,0.011805710479847766,0.9090909090909091,1.1818181818181819,0.45454545454545453,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.7272727272727273
2025-08-06,8,0.3041,0.7709261017021763,2.4328,0.0008420603089720736,0.01687713191237749,1.125,1.25,0.875,0.125,0.75,0.25,0.0,0.375,0.25,0.375
2025-08-07,6,0.44720000000000004,0.6827796687072631,2.6832000000000003,-0.0021927980944374385,0.0034693506009367504,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666
2025-08-08,8,0.747475,0.32495128755817276,5.9798,-0.003914846300110105,0.016940141715534044,1.25,0.75,0.875,0.125,0.875,0.0,0.125,0.125,0.5,0.375
2025-08-09,8,0.6396625,0.40805984833285003,5.1173,-0.006435567173716996,0.01662966857862996,2.0,1.375,0.75,0.0,0.875,0.0,0.125,0.25,0.5,0.25
2025-08-10,4,0.32334999999999997,0.5130783793274993,1.2933999999999999,-0.04274270203529677,0.04670259233573669,1.75,0.25,0.75,0.0,0.75,0.25,0.0,0.25,0.75,0.0
2025-08-11,10,0.58594,0.38289683902238386,5.8594,0.00014195581871878152,0.007820540586670779,0.5,0.5,0.2,0.2,0.8,0.0,0.2,0.2,0.2,0.6
2025-08-12,12,0.7613583333333334,0.3200290028286736,9.1363,-0.0031847736180985304,0.010837843883380337,2.3333333333333335,1.75,1.4166666666666667,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.25,0.3333333333333333,0.4166666666666667
2025-08-13,9,0.5774333333333334,0.3604039469817166,5.1969,0.002063968534330668,0.009962724242575207,0.6666666666666666,0.7777777777777778,1.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666
2025-08-14,8,0.723325,0.39248780053834614,5.7866,0.004248217648641377,0.011567611079675858,0.75,0.875,1.375,0.0,0.875,0.125,0.0,0.25,0.125,0.625
2025-08-15,13,0.8203692307692307,0.2594868088638784,10.6648,0.00357967529175347,0.012139000126218243,1.1538461538461537,1.6153846153846154,1.3076923076923077,0.15384615384615385,1.0,0.0,0.0,0.38461538461538464,0.23076923076923078,0.38461538461538464
2025-08-16,12,0.40365,0.5400109956792967,4.8438,0.004871895458308733,0.015898440738656885,0.75,1.0,0.5833333333333334,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.4166666666666667
2025-08-17,10,0.5759299999999999,0.49562901011408383,5.7593,-0.0026219918167216237,0.016119234462892082,1.7,1.1,1.6,0.0,0.8,0.1,0.1,0.3,0.3,0.4
2025-08-18,2,0.36345,0.5139959192445014,0.7269,0.012195121951219513,0.017246506858208478,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5
2025-08-19,7,0.7183428571428571,0.5567902862453177,5.0283999999999995,0.012838673796044897,0.007965385935195026,1.2857142857142858,4.571428571428571,2.2857142857142856,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0,0.14285714285714285
2025-08-20,8,0.758225,0.30880412538880186,6.0658,0.003986767791006335,0.015809526527785323,0.875,1.25,0.375,0.0,0.875,0.0,0.125,0.375,0.125,0.5
2025-08-21,11,0.6222181818181819,0.6076995126181719,6.8444,-0.009793513750159116,0.04526370203309613,1.2727272727272727,1.4545454545454546,1.2727272727272727,0.45454545454545453,0.8181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727
2025-08-22,4,0.6309,0.46308357057159055,2.5236,0.026637656309307915,0.03568485090146571,0.75,3.0,1.25,0.25,0.75,0.0,0.25,0.75,0.0,0.25
2025-08-23,5,0.92322,0.04821085977246211,4.6161,0.004603835844051751,0.01965386102507415,0.6,0.8,1.2,0.0,1.0,0.0,0.0,0.6,0.2,0.2
2025-08-24,9,0.727188888888889,0.22996381478639438,6.544700000000001,0.013531940151429823,0.0247920071839857,0.8888888888888888,1.6666666666666667,0.7777777777777778,0.1111111111111111,1.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333
2025-08-25,5,0.23807999999999999,0.7068677577878341,1.1904,0.001428723323460166,0.016677794680564118,1.2,1.4,1.0,0.0,0.4,0.2,0.4,0.4,0.2,0.4
2025-08-26,7,0.5793,0.5804667776884394,4.0551,0.008487070835415033,0.028249061639769327,1.0,1.1428571428571428,0.42857142857142855,0.0,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
2025-08-27,16,0.512275,0.4282779307879406,8.1964,-0.0037802086544532452,0.010244439529320347,1.375,0.9375,1.1875,0.0,0.8125,0.0625,0.125,0.125,0.3125,0.5625
2025-08-28,5,0.42596,0.7004566638986313,2.1298,-0.008457638507116243,0.013267414766589455,1.4,0.8,0.6,0.0,0.8,0.2,0.0,0.2,0.6,0.2
2025-08-29,8,0.6839625,0.2227550797079929,5.4717,-0.008460198595567259,0.009359356391993815,1.875,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.5,0.5
2025-08-30,10,0.7104199999999999,0.3837703155679333,7.1042,0.0003440682304829268,0.00817105989783904,1.5,1.5,0.7,0.0,0.8,0.0,0.2,0.3,0.2,0.5
2025-08-31,4,0.608475,0.08234639741158482,2.4339,0.0076274471796859864,0.029573186039303527,1.25,1.0,1.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0
2025-09-01,10,0.66086,0.4424801268607062,6.6086,-0.00199831689943429,0.034075737063209904,1.3,1.7,1.1,0.2,0.9,0.1,0.0,0.5,0.3,0.2
2025-09-02,10,0.52896,0.46554467550267276,5.2896,0.00652102532487666,0.01878987760432891,0.5,1.0,0.6,0.2,0.7,0.1,0.2,0.4,0.2,0.4
2025-09-03,6,0.04886666666666667,0.7144276301114527,0.2932,-0.01705928166391943,0.04240468571091179,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-09-04,6,0.7241666666666666,0.3105058238852641,4.345,-0.0005563336445689387,0.008212114892970022,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5
2025-09-05,11,0.7116363636363636,0.33221513593672186,7.828,0.006890067271344959,0.016690977948459064,0.5454545454545454,1.3636363636363635,0.5454545454545454,0.0,0.9090909090909091,0.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.2727272727272727
2025-09-06,12,0.691625,0.5125500882397207,8.2995,0.014431284186748957,0.023980718426480252,0.8333333333333334,2.0,1.25,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.3333333333333333
2025-09-07,10,0.4767,0.5510895994905608,4.767,0.014522603085660151,0.02181080678923243,0.6,1.3,0.8,0.1,0.7,0.2,0.1,0.5,0.1,0.4
2025-09-08,8,0.3486375,0.6406653214488378,2.7891,0.0006815986142163291,0.025637935491957545,1.375,0.5,0.75,0.625,0.625,0.25,0.125,0.125,0.375,0.5
2025-09-09,3,0.8999666666666667,0.020823144175011955,2.6999,-0.009173120387330355,0.01846100923143824,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2025-09-10,6,0.7081666666666667,0.3672096222413932,4.2490000000000006,-0.0014621185513209983,0.010925224031872864,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
2025-09-11,6,0.7567333333333334,0.3813685653887413,4.5404,0.0046908163087091125,0.01364177707868096,1.0,1.8333333333333333,1.1666666666666667,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
2025-09-12,2,0.46640000000000004,0.7325626253092632,0.9328000000000001,-0.01,0.042426406871192854,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2025-09-13,7,0.8261000000000001,0.16142147729881962,5.7827,0.022928298221797976,0.04753150666355874,0.42857142857142855,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
2025-09-14,9,0.7617444444444444,0.2835512172038374,6.8557,-0.006225239800827166,0.020382914655315592,0.8888888888888888,0.8888888888888888,1.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444
2025-09-15,9,0.5402666666666667,0.5272150984180934,4.8624,0.009598880777639408,0.016880009343122723,1.2222222222222223,1.5555555555555556,0.4444444444444444,0.0,0.7777777777777778,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333
2025-09-16,8,0.7261375,0.42660515346662853,5.8091,0.004400761317244124,0.015049270439968407,1.0,2.625,0.875,0.0,0.875,0.0,0.125,0.375,0.25,0.375
2025-09-17,8,0.5431874999999999,0.5835225578636307,4.3454999999999995,-0.006186772753524394,0.006830196528745122,1.875,0.375,1.75,0.125,0.75,0.125,0.125,0.0,0.5,0.5
2025-09-18,15,0.4117733333333333,0.5942580469635665,6.1766,-0.0031130889681054014,0.04199084800745037,1.7333333333333334,1.1333333333333333,1.0666666666666667,0.2,0.8,0.2,0.0,0.3333333333333333,0.4666666666666667,0.2
2025-09-19,14,0.5805428571428572,0.5058367412428726,8.127600000000001,-1.6810622802098932e-05,0.017659316781488268,1.0,1.0714285714285714,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.21428571428571427,0.35714285714285715,0.42857142857142855
2025-09-20,12,0.6928583333333332,0.4206873951875632,8.3143,0.0021775024920199964,0.007063168881032914,0.9166666666666666,1.0,1.5,0.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.25,0.3333333333333333
2025-09-21,12,0.5781916666666667,0.5138794490014761,6.9383,0.0028195328210388454,0.009311117783622733,1.4166666666666667,1.9166666666666667,0.8333333333333334,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.4166666666666667
2025-09-22,8,0.890725,0.09974041665386063,7.1258,-0.002441859214166112,0.007558437728107824,1.25,0.875,0.625,0.125,1.0,0.0,0.0,0.125,0.375,0.5
2025-09-23,16,0.4743125,0.5290957731513897,7.589,0.006420551873348464,0.024087879521289088,0.6875,0.625,0.5,0.0625,0.8125,0.125,0.0625,0.25,0.375,0.375
2025-09-24,4,0.5009250000000001,0.46324704981971193,2.0037000000000003,0.005161043001868352,0.017236660538878897,0.25,1.0,1.0,0.0,0.75,0.0,0.25,0.5,0.25,0.25
2025-09-25,8,0.6732,0.40870032332469997,5.3856,0.006558434235490892,0.036800260241836566,1.625,1.5,2.625,0.375,0.875,0.125,0.0,0.375,0.25,0.375
2025-09-26,8,0.7803249999999999,0.22805514840556818,6.2425999999999995,0.004467843659764553,0.012244154095433805,0.75,1.125,1.625,0.25,1.0,0.0,0.0,0.375,0.125,0.5
2025-09-27,9,0.31827777777777777,0.6897985281547391,2.8645,0.0027257347589179966,0.009884907874286966,0.7777777777777778,1.0,1.2222222222222223,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
2025-09-28,12,0.4967333333333333,0.6201979762116043,5.9608,0.011582627532640976,0.019378053777979444,0.5833333333333334,1.3333333333333333,0.8333333333333334,0.0,0.75,0.25,0.0,0.4166666666666667,0.08333333333333333,0.5
2025-09-29,15,0.7730333333333334,0.21182745561513255,11.5955,-0.004840703916503232,0.01866349959262765,1.7333333333333334,0.9333333333333333,0.7333333333333333,0.0,1.0,0.0,0.0,0.26666666666666666,0.3333333333333333,0.4
2025-09-30,16,0.71395,0.454986335325945,11.4232,0.0018463393304695825,0.016082870491466297,1.5625,1.5,0.875,0.1875,0.9375,0.0625,0.0,0.5,0.375,0.125
2025-10-01,13,0.3298384615384615,0.7009953501254027,4.2879,-0.00815824391333803,0.01400421652382988,1.6153846153846154,0.6923076923076923,0.6923076923076923,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.0,0.15384615384615385,0.5384615384615384,0.3076923076923077
2025-10-02,12,0.24699166666666664,0.5690356890202827,2.9638999999999998,-0.00041368969819618773,0.010548042601754683,1.5,0.9166666666666666,0.5,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,0.3333333333333333,0.25,0.4166666666666667
2025-10-03,12,0.659925,0.45591775798432616,7.9191,0.002133028001096985,0.013181999189462544,1.0833333333333333,1.0833333333333333,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.25,0.25,0.5
2025-10-04,9,0.733511111111111,0.3276632663438352,6.6015999999999995,0.005153380209588365,0.014545684272488797,1.3333333333333333,1.3333333333333333,1.4444444444444444,0.0,0.8888888888888888,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333
2025-10-05,14,0.49965,0.46792106952742824,6.9951,-0.00016937355932321245,0.017730213270439325,1.5,1.6428571428571428,1.5714285714285714,0.0,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.2857142857142857
2025-10-06,10,0.74355,0.39204690833283373,7.4355,0.0008886930856663158,0.010142719086909132,1.2,1.1,1.0,0.1,0.9,0.1,0.0,0.1,0.3,0.6
2025-10-07,10,0.42601000000000006,0.5372242681909795,4.2601,-0.009620397364956,0.019500208702960733,1.0,0.4,1.1,0.0,0.7,0.2,0.1,0.1,0.5,0.4
2025-10-08,10,0.26255,0.6235322574743917,2.6255,0.0031234628431095106,0.019307244204697593,1.3,1.3,0.8,0.0,0.6,0.3,0.1,0.3,0.4,0.3
2025-10-09,8,0.8271875,0.12234044346471395,6.6175,0.008330676374656724,0.0184015891941228,0.875,1.375,0.875,0.0,1.0,0.0,0.0,0.375,0.25,0.375
2025-10-10,8,0.6972875,0.42013779861068035,5.5783,0.006086856868323221,0.007148612275879787,0.25,1.0,0.875,0.25,0.875,0.125,0.0,0.5,0.0,0.5
2025-10-11,3,0.16456666666666667,0.694529843371279,0.49369999999999997,-0.009050792507204612,0.008101559186366366,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
2025-10-12,6,0.5488833333333333,0.5781316715651087,3.2933,0.001780924333730954,0.003896160049879197,1.8333333333333333,2.1666666666666665,1.8333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.16666666666666666,0.3333333333333333
2025-10-13,7,0.3494428571428571,0.6093508837474593,2.4461,-0.001763444044851541,0.02180476930991826,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285
2025-10-14,17,0.5199705882352942,0.5130310136394118,8.839500000000001,-0.004230961858566207,0.019973481058030755,0.9411764705882353,1.0,1.2941176470588236,0.0,0.7647058823529411,0.23529411764705882,0.0,0.29411764705882354,0.4117647058823529,0.29411764705882354
2025-10-15,13,0.5110615384615385,0.5873707822980608,6.6438,-0.005184962692988257,0.018399009228823274,1.3076923076923077,0.7692307692307693,0.38461538461538464,0.23076923076923078,0.8461538461538461,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156
2025-10-16,6,0.40418333333333334,0.7070095428398875,2.4251,-0.0010118154355329572,0.027857413067168952,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666
2025-10-17,10,0.5023500000000001,0.5665974452819215,5.0235,0.0008631312472164672,0.011460382512822331,0.4,0.6,0.7,0.0,0.8,0.2,0.0,0.4,0.3,0.3
2025-10-18,13,0.6597615384615385,0.3929482165596835,8.5769,0.008172720407391936,0.030706476962110905,0.8461538461538461,0.9230769230769231,1.1538461538461537,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385
2025-10-19,9,0.6590888888888888,0.4871538680038486,5.9318,-0.0013463117604320092,0.015591383237364278,1.3333333333333333,0.7777777777777778,2.111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2222222222222222
